Instance: Uniform_Num_20_ID_6_R_4
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 657.0801468918011
Runtime: 156.4869999885559
Gap: 0
Path: 
50.0 50.0
58.2964 66.4726
75.8804 49.1061
71.854 44.9002
91.05 54.0145
90.6217 65.4001
89.9634 82.9649
110.651 73.4819
101.2934 85.6666
96.8906 91.3986
88.3407 102.5352
96.1179 97.0895
79.5176 91.3183
76.6957 90.3356
76.3675 115.8641
72.7716 108.3787
69.6479 101.8763
63.456 88.9965
59.7967 81.3797
50.8635 70.502
38.7512 89.8201
4.491 79.7656
7.3973 90.4076
7.5701 89.9883
19.0335 62.0977
6.4357 53.9742
25.9931 38.6304
30.9345 34.7549
50.616 19.3112
39.8387 8.757
35.2131 -2.5429
18.3693 4.5558
23.9022 3.9217
48.5461 -6.5262
54.1152 -7.7217
79.2763 -13.108
71.9085 15.5928
75.5544 17.1528
83.8085 20.6896
80.8873 30.9347
56.2925 20.6252
50.0 50.0
