Instance: Uniform_Num_20_ID_14_R_4
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 683.8361111080807
Runtime: 3600.5190000534058
Gap: 0.14608783822724233
Path: 
50.0 50.0
57.9996 55.1412
81.161 70.0285
86.4602 73.4343
72.3128 82.1807
71.7397 82.6381
59.1763 92.653
49.4405 97.4493
31.0758 116.5375
13.8899 102.569
-18.7936 91.7789
-20.815 54.8409
5.8506 57.3008
11.2539 59.5689
13.5895 34.6686
15.7647 11.478
17.7264 -9.4385
19.32 -10.8805
30.0328 2.1048
32.1803 4.7078
48.6242 24.6388
50.1067 26.7636
76.869 12.6928
90.9413 33.1936
75.2972 40.8567
85.2103 48.6979
98.861 59.4967
80.963 61.288
61.0728 63.2791
49.5074 64.4367
19.0889 67.4854
18.0406 69.0338
24.2235 85.8278
25.3536 85.9225
4.3962 95.0572
13.034 83.5229
34.3484 67.6708
40.966 62.7479
59.3566 70.2195
57.9466 68.8598
45.1563 56.5298
50.0 50.0
