Instance: Uniform_Num_16_ID_1_R_2
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 618.1844427489158
Runtime: 0.3359999656677246
Gap: 0
Path: 
50.0 50.0
62.0617 44.4298
34.6417 50.3018
19.0255 53.6507
10.4471 39.764
2.7622 27.3177
-14.8129 14.1132
14.2125 14.112
16.3201 27.3924
15.5952 31.5184
37.6658 26.0708
34.7796 30.7722
56.282 6.3179
43.0858 4.378
37.8625 -11.2775
60.3707 -1.2456
73.8663 -16.4102
97.7985 9.0881
114.0839 30.1257
92.1059 52.1915
75.9356 53.7406
85.193 78.6
81.3213 94.0177
79.6622 111.7344
60.8497 91.275
51.0783 80.6444
59.2361 100.1833
59.3116 100.3631
56.2177 71.3809
60.0945 76.289
43.4167 82.4434
36.7227 79.0292
40.5322 65.4918
50.0 50.0
