Instance: Uniform_Num_12_ID_14_R_6
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 381.56695440185985
Runtime: 5.732000112533569
Gap: 0
Path: 
50.0 50.0
45.378 64.5261
41.1758 77.7316
18.329 82.3405
15.2706 71.4751
8.6068 54.9207
7.8833 53.1259
12.1861 46.4366
30.5718 44.352
34.1761 30.0942
37.7245 24.9312
44.5645 14.9964
50.788 14.2964
55.688 17.8173
59.7019 25.7886
66.9395 14.5694
94.6325 5.3165
89.4625 22.8002
106.1553 52.5801
116.3358 83.7619
113.5777 81.4563
99.3491 78.5596
95.9371 71.1273
92.3835 63.3864
91.8368 50.391
50.0 50.0
