Instance: Uniform_Num_16_ID_14_R_6
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 534.8501475698617
Runtime: 1218.4370000362396
Gap: 0
Path: 
50.0 50.0
20.8995 59.4753
12.2231 54.3735
8.1512 51.9783
-13.5267 39.2446
6.7036 29.8021
24.7688 31.8783
24.1807 28.2647
23.6159 19.925
15.6341 4.2443
26.9998 -24.0399
27.4585 3.2879
39.0337 21.1357
40.7558 23.7883
47.6443 24.3462
59.7925 25.3331
70.6426 28.6613
60.1653 43.1656
86.5551 44.4187
98.6733 30.0855
106.1223 46.2395
92.4403 62.6101
79.7798 77.7584
78.4134 88.4997
55.1882 93.5725
47.9985 94.4185
41.0681 103.5581
35.8819 109.1234
27.0788 77.0795
26.5933 75.3078
44.8084 79.1007
47.3195 79.6249
61.6043 68.8558
50.0 50.0
