Instance: Uniform_Num_16_ID_3_R_4
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 553.9114241379812
Runtime: 177.04999995231628
Gap: 0
Path: 
50.0 50.0
50.8905 50.1612
63.4767 52.4487
62.7607 52.4115
28.2695 50.6245
25.8606 59.33
24.254 63.7279
21.9335 70.0674
19.6631 76.2781
3.6983 76.9124
16.5 60.8541
10.0215 60.9527
34.6789 81.4988
27.7474 90.0479
37.399 106.8263
92.3402 111.5625
79.9543 93.6619
79.6946 93.2869
70.6707 61.8669
79.0131 57.9708
88.4334 28.9272
89.1458 21.5271
90.1795 10.8017
58.8768 38.3633
30.8643 17.4853
31.2218 16.1131
7.5698 13.4252
-7.2815 20.4972
-0.1367 30.6807
13.6191 50.2852
37.03 57.2653
41.1779 54.689
54.063 46.6922
50.0 50.0
