Instance: Uniform_Num_12_ID_19_R_4
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 461.4653247718639
Runtime: 4.917999982833862
Gap: 0
Path: 
50.0 50.0
54.872 58.4349
65.0194 70.2097
82.0595 72.4497
69.8536 58.6026
69.6394 58.0839
101.8834 63.8348
107.1713 44.0429
98.5228 63.5902
98.7549 68.3124
94.8449 79.0552
83.534 81.9395
65.4438 86.5559
49.0228 91.4455
22.5902 110.2418
27.8497 58.1029
7.7187 54.5421
4.1808 44.7011
27.5793 36.5214
19.8794 5.7014
36.254 6.016
35.6706 10.6352
56.1194 14.6093
54.134 8.9934
55.4743 22.2141
50.0 50.0
