Instance: Uniform_Num_16_ID_2_R_4
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 604.4093457735383
Runtime: 3.9120001792907715
Gap: 0
Path: 
50.0 50.0
54.2408 42.9002
75.8545 55.3133
87.5357 7.6392
95.9186 9.9389
115.1731 15.2169
115.1575 15.2497
100.9219 45.8913
89.7492 57.7056
92.2994 67.1335
76.2063 79.1408
75.9957 79.2978
74.0098 109.9803
64.0761 95.3501
42.2064 99.3546
13.7519 104.5624
4.3892 97.0352
12.5658 88.2047
23.0526 76.8734
16.0018 61.2251
42.2622 72.7649
37.3301 70.3432
21.481 37.223
18.0727 30.1172
40.075 3.0615
53.671 14.3735
32.7979 18.6446
29.5521 19.3042
4.1656 44.5645
-2.0979 50.8077
25.8645 54.1766
27.9 54.4251
46.417 56.6599
50.0 50.0
