Instance: Uniform_Num_20_ID_7_R_4
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 667.2291846766445
Runtime: 3600.558000087738
Gap: 0.15914424584073467
Path: 
50.0 50.0
53.7586 51.7122
79.3149 63.3486
79.315 63.3486
76.7677 47.3482
76.0187 42.6472
77.7422 26.5773
78.754 22.32
86.0937 53.5977
86.3487 54.6849
87.3099 74.9639
92.9498 71.5065
90.5786 91.0063
92.0807 84.1197
100.3843 54.6819
104.1596 56.474
94.3576 58.9228
92.8686 57.1044
75.776 36.2412
64.9836 33.2471
55.9482 62.7768
59.3168 52.4776
53.9826 26.1863
49.2764 27.624
17.2673 35.6305
17.714 33.8385
20.6319 22.1075
3.4422 41.8571
-0.7261 67.6453
-23.4523 73.5177
2.541 87.9643
0.1208 113.6833
12.0635 102.8597
27.7541 93.5809
47.7252 81.7706
57.3308 76.0907
37.4691 65.4024
36.477 63.6173
27.8127 48.0365
21.9525 56.7602
44.4267 34.6313
50.0 50.0
