Instance: Uniform_Num_20_ID_9_R_4
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 631.7916658214348
Runtime: 3600.3949999809265
Gap: 0.08640365854132978
Path: 
50.0 50.0
42.0123 56.343
57.0127 51.607
58.6319 51.0962
56.845 28.8784
55.7683 23.1084
62.0694 -2.1926
84.1841 6.8595
79.063 13.9497
79.0759 14.0106
79.9138 17.9938
91.2684 21.5737
99.0618 38.4146
98.0452 57.4202
112.9917 80.5258
90.7465 88.8687
90.1718 119.6112
66.2251 92.1332
46.9142 91.7248
33.7877 91.4473
14.4854 74.7144
15.5547 91.7087
41.1093 70.0114
43.3075 68.1484
32.9281 49.1333
32.668 49.4231
20.7692 62.6811
20.0983 62.3471
1.564 53.1242
-13.5447 45.6058
2.6601 32.3832
3.1551 28.4341
11.5336 48.6498
12.7489 51.5824
24.2365 54.1992
23.4734 45.717
17.3992 33.614
38.4796 30.7288
61.4159 55.2977
59.0808 53.2245
51.6047 46.5882
50.0 50.0
