Instance: Uniform_Num_16_ID_12_R_6
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 460.2186760284308
Runtime: 3600.356999874115
Gap: 0.20653764560335675
Path: 
50.0 50.0
45.8803 54.9498
49.5122 54.4106
57.156 34.1169
56.5975 34.2055
65.5421 31.4869
65.5422 31.4871
72.7039 45.1647
81.6257 62.2098
66.3335 58.728
67.2474 67.0025
67.9991 73.8055
69.2326 84.9907
70.7958 99.1851
64.8288 103.9134
58.7596 108.7242
39.6209 99.3388
38.3239 99.9138
40.4247 115.5983
31.0104 108.0774
18.0276 90.1582
41.1554 67.7388
31.8992 53.7319
41.1476 3.4852
34.3246 -13.9157
44.0416 -10.9634
38.3666 -6.8687
28.4541 0.2898
19.5384 3.1932
16.8581 4.0622
5.7903 7.6637
18.4413 28.2916
20.4736 24.605
50.0 50.0
