Instance: Uniform_Num_16_ID_13_R_6
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 523.7952341093411
Runtime: 3600.071000099182
Gap: 0.14916646319860055
Path: 
50.0 50.0
32.3105 52.9363
13.8166 56.0069
30.9903 57.674
34.4856 83.2989
29.1195 87.24
13.1385 98.9827
25.8129 94.6589
36.2063 92.9407
30.5739 94.6471
35.53 100.7885
41.4726 110.5701
44.6492 115.8034
71.1285 116.3763
70.9519 100.7159
70.7839 86.0736
70.6929 78.2227
92.0728 82.0944
92.4407 64.6606
97.6453 62.3653
92.3951 35.1186
86.2004 2.9715
62.3159 4.3073
68.6421 21.1549
64.9774 22.0014
59.1062 23.3576
48.3275 10.8525
42.0647 8.9248
36.7453 7.2887
34.775 3.9529
21.4669 -18.5708
19.4044 5.874
18.3313 18.5692
50.0 50.0
