Instance: Uniform_Num_16_ID_16_R_2
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 609.9815866622494
Runtime: 0.47699999809265137
Gap: 0
Path: 
50.0 50.0
42.5006 48.806
70.0528 28.0099
70.1493 27.9368
86.4993 35.1757
92.5326 38.4324
91.8496 20.69
91.8134 -2.6424
79.9217 5.7916
61.0341 5.6118
37.3832 -15.1679
27.379 2.5052
20.5489 39.1578
16.2962 59.0642
15.5965 87.6431
15.077 108.7531
6.7794 84.4204
14.1781 65.835
46.2836 77.5141
50.9167 84.6751
38.8389 85.1008
36.9999 90.6518
42.4598 108.3736
47.8751 102.7102
61.3499 86.8865
66.1248 83.4056
93.53 84.6907
89.7821 80.7654
88.1833 62.4884
84.5208 59.3803
55.8915 35.0797
59.9002 25.0958
42.5354 56.3712
50.0 50.0
