Instance: Uniform_Num_16_ID_11_R_4
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 642.1042870045926
Runtime: 170.52499985694885
Gap: 0
Path: 
50.0 50.0
42.6504 44.2906
33.8547 56.3722
19.3048 76.3577
15.4097 60.0415
11.4823 43.59
-13.3424 58.1698
-20.621 39.6097
8.2981 36.2633
12.2957 24.0021
26.7226 40.7642
29.3001 48.2145
39.9267 24.9436
37.1569 23.0528
15.2521 8.1021
83.3191 -26.7129
93.5978 6.3228
77.482 36.5003
83.2707 63.0767
81.3532 70.5515
68.2554 85.4549
68.9109 83.5728
76.5142 61.7443
89.1904 88.5145
100.0287 58.5889
105.4235 64.0984
92.3308 48.0528
90.6069 45.9399
84.854 45.9152
67.9392 45.8424
64.4327 49.224
62.0087 52.43
49.8809 36.2494
50.0 50.0
