Instance: Uniform_Num_16_ID_13_R_4
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 570.3817827547688
Runtime: 46.168999910354614
Gap: 0
Path: 
50.0 50.0
30.9957 51.6699
10.7155 53.4503
15.0156 21.8226
17.0891 6.5865
20.7693 -20.4714
33.416 5.2919
34.9995 8.5185
47.9384 7.4173
43.889 11.0499
58.3041 25.2041
64.2919 23.7552
70.305 22.299
60.7529 3.0321
87.4055 1.3749
93.1202 34.975
99.6968 62.8366
90.596 63.8004
93.2786 83.693
69.6189 76.4976
72.3856 86.3225
72.7814 100.5883
73.2393 117.2422
42.3119 100.875
41.0325 112.4395
40.5089 117.1662
23.6618 96.7025
11.5216 100.2441
25.7524 92.5861
38.5236 89.6919
37.7506 87.6655
36.852 85.3123
38.4792 55.5673
50.0 50.0
